city_name,DOY,risk_type,window_days,probability
Dera Ghazi Khan,37,heat_stress,60,0.4
Dera Ghazi Khan,37,heavy_rain,60,0.0
Dera Ghazi Khan,37,frost,90,0.0
Dera Ghazi Khan,37,heat_stress,90,1.0
Dera Ghazi Khan,37,heavy_rain,90,0.0
Dera Ghazi Khan,38,frost,15,0.0
Dera Ghazi Khan,38,heat_stress,15,0.0
Dera Ghazi Khan,38,heavy_rain,15,0.0
Dera Ghazi Khan,38,frost,30,0.0
Dera Ghazi Khan,38,heat_stress,30,0.0
Dera Ghazi Khan,38,heavy_rain,30,0.0
Dera Ghazi Khan,38,frost,45,0.0
Dera Ghazi Khan,38,heat_stress,45,0.12
Dera Ghazi Khan,38,heavy_rain,45,0.0
Dera Ghazi Khan,38,frost,60,0.0
Dera Ghazi Khan,38,heat_stress,60,0.52
Dera Ghazi Khan,38,heavy_rain,60,0.0
Dera Ghazi Khan,38,frost,90,0.0
Dera Ghazi Khan,38,heat_stress,90,1.0
Dera Ghazi Khan,38,heavy_rain,90,0.0
Dera Ghazi Khan,39,frost,15,0.0
Dera Ghazi Khan,39,heat_stress,15,0.0
Dera Ghazi Khan,39,heavy_rain,15,0.0
Dera Ghazi Khan,39,frost,30,0.0
Dera Ghazi Khan,39,heat_stress,30,0.0
Dera Ghazi Khan,39,heavy_rain,30,0.0
Dera Ghazi Khan,39,frost,45,0.0
Dera Ghazi Khan,39,heat_stress,45,0.12
Dera Ghazi Khan,39,heavy_rain,45,0.0
Dera Ghazi Khan,39,frost,60,0.0
Dera Ghazi Khan,39,heat_stress,60,0.52
Dera Ghazi Khan,39,heavy_rain,60,0.0
Dera Ghazi Khan,39,frost,90,0.0
Dera Ghazi Khan,39,heat_stress,90,1.0
Dera Ghazi Khan,39,heavy_rain,90,0.0
Dera Ghazi Khan,40,frost,15,0.0
Dera Ghazi Khan,40,heat_stress,15,0.0
Dera Ghazi Khan,40,heavy_rain,15,0.0
Dera Ghazi Khan,40,frost,30,0.0
Dera Ghazi Khan,40,heat_stress,30,0.0
Dera Ghazi Khan,40,heavy_rain,30,0.0
Dera Ghazi Khan,40,frost,45,0.0
Dera Ghazi Khan,40,heat_stress,45,0.12
Dera Ghazi Khan,40,heavy_rain,45,0.0
Dera Ghazi Khan,40,frost,60,0.0
Dera Ghazi Khan,40,heat_stress,60,0.52
Dera Ghazi Khan,40,heavy_rain,60,0.0
Dera Ghazi Khan,40,frost,90,0.0
Dera Ghazi Khan,40,heat_stress,90,1.0
Dera Ghazi Khan,40,heavy_rain,90,0.0
Dera Ghazi Khan,41,frost,15,0.0
Dera Ghazi Khan,41,heat_stress,15,0.0
Dera Ghazi Khan,41,heavy_rain,15,0.0
Dera Ghazi Khan,41,frost,30,0.0
Dera Ghazi Khan,41,heat_stress,30,0.0
Dera Ghazi Khan,41,heavy_rain,30,0.0
Dera Ghazi Khan,41,frost,45,0.0
Dera Ghazi Khan,41,heat_stress,45,0.12
Dera Ghazi Khan,41,heavy_rain,45,0.0
Dera Ghazi Khan,41,frost,60,0.0
Dera Ghazi Khan,41,heat_stress,60,0.6
Dera Ghazi Khan,41,heavy_rain,60,0.0
Dera Ghazi Khan,41,frost,90,0.0
Dera Ghazi Khan,41,heat_stress,90,1.0
Dera Ghazi Khan,41,heavy_rain,90,0.0
Dera Ghazi Khan,42,frost,15,0.0
Dera Ghazi Khan,42,heat_stress,15,0.0
Dera Ghazi Khan,42,heavy_rain,15,0.0
Dera Ghazi Khan,42,frost,30,0.0
Dera Ghazi Khan,42,heat_stress,30,0.0
Dera Ghazi Khan,42,heavy_rain,30,0.0
Dera Ghazi Khan,42,frost,45,0.0
Dera Ghazi Khan,42,heat_stress,45,0.16
Dera Ghazi Khan,42,heavy_rain,45,0.0
Dera Ghazi Khan,42,frost,60,0.0
Dera Ghazi Khan,42,heat_stress,60,0.6
Dera Ghazi Khan,42,heavy_rain,60,0.0
Dera Ghazi Khan,42,frost,90,0.0
Dera Ghazi Khan,42,heat_stress,90,1.0
Dera Ghazi Khan,42,heavy_rain,90,0.0
Dera Ghazi Khan,43,frost,15,0.0
Dera Ghazi Khan,43,heat_stress,15,0.0
Dera Ghazi Khan,43,heavy_rain,15,0.0
Dera Ghazi Khan,43,frost,30,0.0
Dera Ghazi Khan,43,heat_stress,30,0.0
Dera Ghazi Khan,43,heavy_rain,30,0.0
Dera Ghazi Khan,43,frost,45,0.0
Dera Ghazi Khan,43,heat_stress,45,0.16
Dera Ghazi Khan,43,heavy_rain,45,0.0
Dera Ghazi Khan,43,frost,60,0.0
Dera Ghazi Khan,43,heat_stress,60,0.68
Dera Ghazi Khan,43,heavy_rain,60,0.0
Dera Ghazi Khan,43,frost,90,0.0
Dera Ghazi Khan,43,heat_stress,90,1.0
Dera Ghazi Khan,43,heavy_rain,90,0.0
Dera Ghazi Khan,44,frost,15,0.0
Dera Ghazi Khan,44,heat_stress,15,0.0
Dera Ghazi Khan,44,heavy_rain,15,0.0
Dera Ghazi Khan,44,frost,30,0.0
Dera Ghazi Khan,44,heat_stress,30,0.0
Dera Ghazi Khan,44,heavy_rain,30,0.0
Dera Ghazi Khan,44,frost,45,0.0
Dera Ghazi Khan,44,heat_stress,45,0.24
Dera Ghazi Khan,44,heavy_rain,45,0.0
Dera Ghazi Khan,44,frost,60,0.0
Dera Ghazi Khan,44,heat_stress,60,0.68
Dera Ghazi Khan,44,heavy_rain,60,0.0
Dera Ghazi Khan,44,frost,90,0.0
Dera Ghazi Khan,44,heat_stress,90,1.0
Dera Ghazi Khan,44,heavy_rain,90,0.0
Dera Ghazi Khan,45,frost,15,0.0
Dera Ghazi Khan,45,heat_stress,15,0.0
Dera Ghazi Khan,45,heavy_rain,15,0.0
Dera Ghazi Khan,45,frost,30,0.0
Dera Ghazi Khan,45,heat_stress,30,0.0
Dera Ghazi Khan,45,heavy_rain,30,0.0
Dera Ghazi Khan,45,frost,45,0.0
Dera Ghazi Khan,45,heat_stress,45,0.28
Dera Ghazi Khan,45,heavy_rain,45,0.0
Dera Ghazi Khan,45,frost,60,0.0
Dera Ghazi Khan,45,heat_stress,60,0.72
Dera Ghazi Khan,45,heavy_rain,60,0.0
Dera Ghazi Khan,45,frost,90,0.0
Dera Ghazi Khan,45,heat_stress,90,1.0
Dera Ghazi Khan,45,heavy_rain,90,0.0
Dera Ghazi Khan,46,frost,15,0.0
Dera Ghazi Khan,46,heat_stress,15,0.0
Dera Ghazi Khan,46,heavy_rain,15,0.0
Dera Ghazi Khan,46,frost,30,0.0
Dera Ghazi Khan,46,heat_stress,30,0.0
Dera Ghazi Khan,46,heavy_rain,30,0.0
Dera Ghazi Khan,46,frost,45,0.0
Dera Ghazi Khan,46,heat_stress,45,0.28
Dera Ghazi Khan,46,heavy_rain,45,0.0
Dera Ghazi Khan,46,frost,60,0.0
Dera Ghazi Khan,46,heat_stress,60,0.72
Dera Ghazi Khan,46,heavy_rain,60,0.0
Dera Ghazi Khan,46,frost,90,0.0
Dera Ghazi Khan,46,heat_stress,90,1.0
Dera Ghazi Khan,46,heavy_rain,90,0.0
Dera Ghazi Khan,47,frost,15,0.0
Dera Ghazi Khan,47,heat_stress,15,0.0
Dera Ghazi Khan,47,heavy_rain,15,0.0
Dera Ghazi Khan,47,frost,30,0.0
Dera Ghazi Khan,47,heat_stress,30,0.08
Dera Ghazi Khan,47,heavy_rain,30,0.0
Dera Ghazi Khan,47,frost,45,0.0
Dera Ghazi Khan,47,heat_stress,45,0.28
Dera Ghazi Khan,47,heavy_rain,45,0.0
Dera Ghazi Khan,47,frost,60,0.0
Dera Ghazi Khan,47,heat_stress,60,0.76
Dera Ghazi Khan,47,heavy_rain,60,0.0
Dera Ghazi Khan,47,frost,90,0.0
Dera Ghazi Khan,47,heat_stress,90,1.0
Dera Ghazi Khan,47,heavy_rain,90,0.0
Dera Ghazi Khan,48,frost,15,0.0
Dera Ghazi Khan,48,heat_stress,15,0.0
Dera Ghazi Khan,48,heavy_rain,15,0.0
Dera Ghazi Khan,48,frost,30,0.0
Dera Ghazi Khan,48,heat_stress,30,0.08
Dera Ghazi Khan,48,heavy_rain,30,0.0
Dera Ghazi Khan,48,frost,45,0.0
Dera Ghazi Khan,48,heat_stress,45,0.28
Dera Ghazi Khan,48,heavy_rain,45,0.0
Dera Ghazi Khan,48,frost,60,0.0
Dera Ghazi Khan,48,heat_stress,60,0.76
Dera Ghazi Khan,48,heavy_rain,60,0.0
Dera Ghazi Khan,48,frost,90,0.0
Dera Ghazi Khan,48,heat_stress,90,1.0
Dera Ghazi Khan,48,heavy_rain,90,0.0
Dera Ghazi Khan,49,frost,15,0.0
Dera Ghazi Khan,49,heat_stress,15,0.0
Dera Ghazi Khan,49,heavy_rain,15,0.0
Dera Ghazi Khan,49,frost,30,0.0
Dera Ghazi Khan,49,heat_stress,30,0.08
Dera Ghazi Khan,49,heavy_rain,30,0.0
Dera Ghazi Khan,49,frost,45,0.0
Dera Ghazi Khan,49,heat_stress,45,0.28
Dera Ghazi Khan,49,heavy_rain,45,0.0
Dera Ghazi Khan,49,frost,60,0.0
Dera Ghazi Khan,49,heat_stress,60,0.76
Dera Ghazi Khan,49,heavy_rain,60,0.0
Dera Ghazi Khan,49,frost,90,0.0
Dera Ghazi Khan,49,heat_stress,90,1.0
Dera Ghazi Khan,49,heavy_rain,90,0.0
Dera Ghazi Khan,50,frost,15,0.0
Dera Ghazi Khan,50,heat_stress,15,0.0
Dera Ghazi Khan,50,heavy_rain,15,0.0
Dera Ghazi Khan,50,frost,30,0.0
Dera Ghazi Khan,50,heat_stress,30,0.08
Dera Ghazi Khan,50,heavy_rain,30,0.0
Dera Ghazi Khan,50,frost,45,0.0
Dera Ghazi Khan,50,heat_stress,45,0.32
Dera Ghazi Khan,50,heavy_rain,45,0.0
Dera Ghazi Khan,50,frost,60,0.0
Dera Ghazi Khan,50,heat_stress,60,0.84
Dera Ghazi Khan,50,heavy_rain,60,0.0
Dera Ghazi Khan,50,frost,90,0.0
Dera Ghazi Khan,50,heat_stress,90,1.0
Dera Ghazi Khan,50,heavy_rain,90,0.0
Dera Ghazi Khan,51,frost,15,0.0
Dera Ghazi Khan,51,heat_stress,15,0.0
Dera Ghazi Khan,51,heavy_rain,15,0.0
Dera Ghazi Khan,51,frost,30,0.0
Dera Ghazi Khan,51,heat_stress,30,0.12
Dera Ghazi Khan,51,heavy_rain,30,0.0
Dera Ghazi Khan,51,frost,45,0.0
Dera Ghazi Khan,51,heat_stress,45,0.4
Dera Ghazi Khan,51,heavy_rain,45,0.0
Dera Ghazi Khan,51,frost,60,0.0
Dera Ghazi Khan,51,heat_stress,60,0.84
Dera Ghazi Khan,51,heavy_rain,60,0.0
Dera Ghazi Khan,51,frost,90,0.0
Dera Ghazi Khan,51,heat_stress,90,1.0
Dera Ghazi Khan,51,heavy_rain,90,0.0
Dera Ghazi Khan,52,frost,15,0.0
Dera Ghazi Khan,52,heat_stress,15,0.0
Dera Ghazi Khan,52,heavy_rain,15,0.0
Dera Ghazi Khan,52,frost,30,0.0
Dera Ghazi Khan,52,heat_stress,30,0.12
Dera Ghazi Khan,52,heavy_rain,30,0.0
Dera Ghazi Khan,52,frost,45,0.0
Dera Ghazi Khan,52,heat_stress,45,0.4
Dera Ghazi Khan,52,heavy_rain,45,0.0
Dera Ghazi Khan,52,frost,60,0.0
Dera Ghazi Khan,52,heat_stress,60,0.84
Dera Ghazi Khan,52,heavy_rain,60,0.0
Dera Ghazi Khan,52,frost,90,0.0
Dera Ghazi Khan,52,heat_stress,90,1.0
Dera Ghazi Khan,52,heavy_rain,90,0.0
Dera Ghazi Khan,53,frost,15,0.0
Dera Ghazi Khan,53,heat_stress,15,0.0
Dera Ghazi Khan,53,heavy_rain,15,0.0
Dera Ghazi Khan,53,frost,30,0.0
Dera Ghazi Khan,53,heat_stress,30,0.12
Dera Ghazi Khan,53,heavy_rain,30,0.0
Dera Ghazi Khan,53,frost,45,0.0
Dera Ghazi Khan,53,heat_stress,45,0.52
Dera Ghazi Khan,53,heavy_rain,45,0.0
Dera Ghazi Khan,53,frost,60,0.0
Dera Ghazi Khan,53,heat_stress,60,0.88
Dera Ghazi Khan,53,heavy_rain,60,0.0
Dera Ghazi Khan,53,frost,90,0.0
Dera Ghazi Khan,53,heat_stress,90,1.0
Dera Ghazi Khan,53,heavy_rain,90,0.0
Dera Ghazi Khan,54,frost,15,0.0
Dera Ghazi Khan,54,heat_stress,15,0.0
Dera Ghazi Khan,54,heavy_rain,15,0.0
Dera Ghazi Khan,54,frost,30,0.0
Dera Ghazi Khan,54,heat_stress,30,0.12
Dera Ghazi Khan,54,heavy_rain,30,0.0
Dera Ghazi Khan,54,frost,45,0.0
Dera Ghazi Khan,54,heat_stress,45,0.52
Dera Ghazi Khan,54,heavy_rain,45,0.0
Dera Ghazi Khan,54,frost,60,0.0
Dera Ghazi Khan,54,heat_stress,60,0.88
Dera Ghazi Khan,54,heavy_rain,60,0.0
Dera Ghazi Khan,54,frost,90,0.0
Dera Ghazi Khan,54,heat_stress,90,1.0
Dera Ghazi Khan,54,heavy_rain,90,0.0
Dera Ghazi Khan,55,frost,15,0.0
Dera Ghazi Khan,55,heat_stress,15,0.0
Dera Ghazi Khan,55,heavy_rain,15,0.0
Dera Ghazi Khan,55,frost,30,0.0
Dera Ghazi Khan,55,heat_stress,30,0.12
Dera Ghazi Khan,55,heavy_rain,30,0.0
Dera Ghazi Khan,55,frost,45,0.0
Dera Ghazi Khan,55,heat_stress,45,0.52
Dera Ghazi Khan,55,heavy_rain,45,0.0
Dera Ghazi Khan,55,frost,60,0.0
Dera Ghazi Khan,55,heat_stress,60,0.88
Dera Ghazi Khan,55,heavy_rain,60,0.0
Dera Ghazi Khan,55,frost,90,0.0
Dera Ghazi Khan,55,heat_stress,90,1.0
Dera Ghazi Khan,55,heavy_rain,90,0.0
Dera Ghazi Khan,56,frost,15,0.0
Dera Ghazi Khan,56,heat_stress,15,0.0
Dera Ghazi Khan,56,heavy_rain,15,0.0
Dera Ghazi Khan,56,frost,30,0.0
Dera Ghazi Khan,56,heat_stress,30,0.12
Dera Ghazi Khan,56,heavy_rain,30,0.0
Dera Ghazi Khan,56,frost,45,0.0
Dera Ghazi Khan,56,heat_stress,45,0.6
Dera Ghazi Khan,56,heavy_rain,45,0.0
Dera Ghazi Khan,56,frost,60,0.0
Dera Ghazi Khan,56,heat_stress,60,0.88
Dera Ghazi Khan,56,heavy_rain,60,0.0
Dera Ghazi Khan,56,frost,90,0.0
Dera Ghazi Khan,56,heat_stress,90,1.0
Dera Ghazi Khan,56,heavy_rain,90,0.0
Dera Ghazi Khan,57,frost,15,0.0
Dera Ghazi Khan,57,heat_stress,15,0.0
Dera Ghazi Khan,57,heavy_rain,15,0.0
Dera Ghazi Khan,57,frost,30,0.0
Dera Ghazi Khan,57,heat_stress,30,0.16
Dera Ghazi Khan,57,heavy_rain,30,0.0
Dera Ghazi Khan,57,frost,45,0.0
Dera Ghazi Khan,57,heat_stress,45,0.6
Dera Ghazi Khan,57,heavy_rain,45,0.0
Dera Ghazi Khan,57,frost,60,0.0
Dera Ghazi Khan,57,heat_stress,60,0.88
Dera Ghazi Khan,57,heavy_rain,60,0.0
Dera Ghazi Khan,57,frost,90,0.0
Dera Ghazi Khan,57,heat_stress,90,1.0
Dera Ghazi Khan,57,heavy_rain,90,0.0
Dera Ghazi Khan,58,frost,15,0.0
Dera Ghazi Khan,58,heat_stress,15,0.0
Dera Ghazi Khan,58,heavy_rain,15,0.0
Dera Ghazi Khan,58,frost,30,0.0
Dera Ghazi Khan,58,heat_stress,30,0.16
Dera Ghazi Khan,58,heavy_rain,30,0.0
Dera Ghazi Khan,58,frost,45,0.0
Dera Ghazi Khan,58,heat_stress,45,0.68
Dera Ghazi Khan,58,heavy_rain,45,0.0
Dera Ghazi Khan,58,frost,60,0.0
Dera Ghazi Khan,58,heat_stress,60,0.92
Dera Ghazi Khan,58,heavy_rain,60,0.0
Dera Ghazi Khan,58,frost,90,0.0
Dera Ghazi Khan,58,heat_stress,90,1.0
Dera Ghazi Khan,58,heavy_rain,90,0.0
Dera Ghazi Khan,59,frost,15,0.0
Dera Ghazi Khan,59,heat_stress,15,0.0
Dera Ghazi Khan,59,heavy_rain,15,0.0
Dera Ghazi Khan,59,frost,30,0.0
Dera Ghazi Khan,59,heat_stress,30,0.24
Dera Ghazi Khan,59,heavy_rain,30,0.0
Dera Ghazi Khan,59,frost,45,0.0
Dera Ghazi Khan,59,heat_stress,45,0.68
Dera Ghazi Khan,59,heavy_rain,45,0.0
Dera Ghazi Khan,59,frost,60,0.0
Dera Ghazi Khan,59,heat_stress,60,0.96
Dera Ghazi Khan,59,heavy_rain,60,0.0
Dera Ghazi Khan,59,frost,90,0.0
Dera Ghazi Khan,59,heat_stress,90,1.0
Dera Ghazi Khan,59,heavy_rain,90,0.0
Dera Ghazi Khan,60,frost,15,0.0
Dera Ghazi Khan,60,heat_stress,15,0.0
Dera Ghazi Khan,60,heavy_rain,15,0.0
Dera Ghazi Khan,60,frost,30,0.0
Dera Ghazi Khan,60,heat_stress,30,0.28
Dera Ghazi Khan,60,heavy_rain,30,0.0
Dera Ghazi Khan,60,frost,45,0.0
Dera Ghazi Khan,60,heat_stress,45,0.72
Dera Ghazi Khan,60,heavy_rain,45,0.0
Dera Ghazi Khan,60,frost,60,0.0
Dera Ghazi Khan,60,heat_stress,60,0.96
Dera Ghazi Khan,60,heavy_rain,60,0.0
Dera Ghazi Khan,60,frost,90,0.0
Dera Ghazi Khan,60,heat_stress,90,1.0
Dera Ghazi Khan,60,heavy_rain,90,0.0
Dera Ghazi Khan,61,frost,15,0.0
Dera Ghazi Khan,61,heat_stress,15,0.0
Dera Ghazi Khan,61,heavy_rain,15,0.0
Dera Ghazi Khan,61,frost,30,0.0
Dera Ghazi Khan,61,heat_stress,30,0.28
Dera Ghazi Khan,61,heavy_rain,30,0.0
Dera Ghazi Khan,61,frost,45,0.0
Dera Ghazi Khan,61,heat_stress,45,0.72
Dera Ghazi Khan,61,heavy_rain,45,0.0
Dera Ghazi Khan,61,frost,60,0.0
Dera Ghazi Khan,61,heat_stress,60,0.96
Dera Ghazi Khan,61,heavy_rain,60,0.0
Dera Ghazi Khan,61,frost,90,0.0
Dera Ghazi Khan,61,heat_stress,90,1.0
Dera Ghazi Khan,61,heavy_rain,90,0.0
Dera Ghazi Khan,62,frost,15,0.0
Dera Ghazi Khan,62,heat_stress,15,0.08
Dera Ghazi Khan,62,heavy_rain,15,0.0
Dera Ghazi Khan,62,frost,30,0.0
Dera Ghazi Khan,62,heat_stress,30,0.28
Dera Ghazi Khan,62,heavy_rain,30,0.0
Dera Ghazi Khan,62,frost,45,0.0
Dera Ghazi Khan,62,heat_stress,45,0.76
Dera Ghazi Khan,62,heavy_rain,45,0.0
Dera Ghazi Khan,62,frost,60,0.0
Dera Ghazi Khan,62,heat_stress,60,0.96
Dera Ghazi Khan,62,heavy_rain,60,0.0
Dera Ghazi Khan,62,frost,90,0.0
Dera Ghazi Khan,62,heat_stress,90,1.0
Dera Ghazi Khan,62,heavy_rain,90,0.0
Dera Ghazi Khan,63,frost,15,0.0
Dera Ghazi Khan,63,heat_stress,15,0.08
Dera Ghazi Khan,63,heavy_rain,15,0.0
Dera Ghazi Khan,63,frost,30,0.0
Dera Ghazi Khan,63,heat_stress,30,0.28
Dera Ghazi Khan,63,heavy_rain,30,0.0
Dera Ghazi Khan,63,frost,45,0.0
Dera Ghazi Khan,63,heat_stress,45,0.76
Dera Ghazi Khan,63,heavy_rain,45,0.0
Dera Ghazi Khan,63,frost,60,0.0
Dera Ghazi Khan,63,heat_stress,60,1.0
Dera Ghazi Khan,63,heavy_rain,60,0.0
Dera Ghazi Khan,63,frost,90,0.0
Dera Ghazi Khan,63,heat_stress,90,1.0
Dera Ghazi Khan,63,heavy_rain,90,0.0
Dera Ghazi Khan,64,frost,15,0.0
Dera Ghazi Khan,64,heat_stress,15,0.08
Dera Ghazi Khan,64,heavy_rain,15,0.0
Dera Ghazi Khan,64,frost,30,0.0
Dera Ghazi Khan,64,heat_stress,30,0.28
Dera Ghazi Khan,64,heavy_rain,30,0.0
Dera Ghazi Khan,64,frost,45,0.0
Dera Ghazi Khan,64,heat_stress,45,0.76
Dera Ghazi Khan,64,heavy_rain,45,0.0
Dera Ghazi Khan,64,frost,60,0.0
Dera Ghazi Khan,64,heat_stress,60,1.0
Dera Ghazi Khan,64,heavy_rain,60,0.0
Dera Ghazi Khan,64,frost,90,0.0
Dera Ghazi Khan,64,heat_stress,90,1.0
Dera Ghazi Khan,64,heavy_rain,90,0.0
Dera Ghazi Khan,65,frost,15,0.0
Dera Ghazi Khan,65,heat_stress,15,0.08
Dera Ghazi Khan,65,heavy_rain,15,0.0
Dera Ghazi Khan,65,frost,30,0.0
Dera Ghazi Khan,65,heat_stress,30,0.32
Dera Ghazi Khan,65,heavy_rain,30,0.0
Dera Ghazi Khan,65,frost,45,0.0
Dera Ghazi Khan,65,heat_stress,45,0.84
Dera Ghazi Khan,65,heavy_rain,45,0.0
Dera Ghazi Khan,65,frost,60,0.0
Dera Ghazi Khan,65,heat_stress,60,1.0
Dera Ghazi Khan,65,heavy_rain,60,0.0
Dera Ghazi Khan,65,frost,90,0.0
Dera Ghazi Khan,65,heat_stress,90,1.0
Dera Ghazi Khan,65,heavy_rain,90,0.0
Dera Ghazi Khan,66,frost,15,0.0
Dera Ghazi Khan,66,heat_stress,15,0.12
Dera Ghazi Khan,66,heavy_rain,15,0.0
Dera Ghazi Khan,66,frost,30,0.0
Dera Ghazi Khan,66,heat_stress,30,0.4
Dera Ghazi Khan,66,heavy_rain,30,0.0
Dera Ghazi Khan,66,frost,45,0.0
Dera Ghazi Khan,66,heat_stress,45,0.84
Dera Ghazi Khan,66,heavy_rain,45,0.0
Dera Ghazi Khan,66,frost,60,0.0
Dera Ghazi Khan,66,heat_stress,60,1.0
Dera Ghazi Khan,66,heavy_rain,60,0.0
Dera Ghazi Khan,66,frost,90,0.0
Dera Ghazi Khan,66,heat_stress,90,1.0
Dera Ghazi Khan,66,heavy_rain,90,0.0
Dera Ghazi Khan,67,frost,15,0.0
Dera Ghazi Khan,67,heat_stress,15,0.12
Dera Ghazi Khan,67,heavy_rain,15,0.0
Dera Ghazi Khan,67,frost,30,0.0
Dera Ghazi Khan,67,heat_stress,30,0.4
Dera Ghazi Khan,67,heavy_rain,30,0.0
Dera Ghazi Khan,67,frost,45,0.0
Dera Ghazi Khan,67,heat_stress,45,0.84
Dera Ghazi Khan,67,heavy_rain,45,0.0
Dera Ghazi Khan,67,frost,60,0.0
Dera Ghazi Khan,67,heat_stress,60,1.0
Dera Ghazi Khan,67,heavy_rain,60,0.0
Dera Ghazi Khan,67,frost,90,0.0
Dera Ghazi Khan,67,heat_stress,90,1.0
Dera Ghazi Khan,67,heavy_rain,90,0.0
Dera Ghazi Khan,68,frost,15,0.0
Dera Ghazi Khan,68,heat_stress,15,0.12
Dera Ghazi Khan,68,heavy_rain,15,0.0
Dera Ghazi Khan,68,frost,30,0.0
Dera Ghazi Khan,68,heat_stress,30,0.52
Dera Ghazi Khan,68,heavy_rain,30,0.0
Dera Ghazi Khan,68,frost,45,0.0
Dera Ghazi Khan,68,heat_stress,45,0.88
Dera Ghazi Khan,68,heavy_rain,45,0.0
Dera Ghazi Khan,68,frost,60,0.0
Dera Ghazi Khan,68,heat_stress,60,1.0
Dera Ghazi Khan,68,heavy_rain,60,0.0
Dera Ghazi Khan,68,frost,90,0.0
Dera Ghazi Khan,68,heat_stress,90,1.0
Dera Ghazi Khan,68,heavy_rain,90,0.0
Dera Ghazi Khan,69,frost,15,0.0
Dera Ghazi Khan,69,heat_stress,15,0.12
Dera Ghazi Khan,69,heavy_rain,15,0.0
Dera Ghazi Khan,69,frost,30,0.0
Dera Ghazi Khan,69,heat_stress,30,0.52
Dera Ghazi Khan,69,heavy_rain,30,0.0
Dera Ghazi Khan,69,frost,45,0.0
Dera Ghazi Khan,69,heat_stress,45,0.88
Dera Ghazi Khan,69,heavy_rain,45,0.0
Dera Ghazi Khan,69,frost,60,0.0
Dera Ghazi Khan,69,heat_stress,60,1.0
Dera Ghazi Khan,69,heavy_rain,60,0.0
Dera Ghazi Khan,69,frost,90,0.0
Dera Ghazi Khan,69,heat_stress,90,1.0
Dera Ghazi Khan,69,heavy_rain,90,0.0
Dera Ghazi Khan,70,frost,15,0.0
Dera Ghazi Khan,70,heat_stress,15,0.12
Dera Ghazi Khan,70,heavy_rain,15,0.0
Dera Ghazi Khan,70,frost,30,0.0
Dera Ghazi Khan,70,heat_stress,30,0.52
Dera Ghazi Khan,70,heavy_rain,30,0.0
Dera Ghazi Khan,70,frost,45,0.0
Dera Ghazi Khan,70,heat_stress,45,0.88
Dera Ghazi Khan,70,heavy_rain,45,0.0
Dera Ghazi Khan,70,frost,60,0.0
Dera Ghazi Khan,70,heat_stress,60,1.0
Dera Ghazi Khan,70,heavy_rain,60,0.0
Dera Ghazi Khan,70,frost,90,0.0
Dera Ghazi Khan,70,heat_stress,90,1.0
Dera Ghazi Khan,70,heavy_rain,90,0.0
Dera Ghazi Khan,71,frost,15,0.0
Dera Ghazi Khan,71,heat_stress,15,0.12
Dera Ghazi Khan,71,heavy_rain,15,0.0
Dera Ghazi Khan,71,frost,30,0.0
Dera Ghazi Khan,71,heat_stress,30,0.6
Dera Ghazi Khan,71,heavy_rain,30,0.0
Dera Ghazi Khan,71,frost,45,0.0
Dera Ghazi Khan,71,heat_stress,45,0.88
Dera Ghazi Khan,71,heavy_rain,45,0.0
Dera Ghazi Khan,71,frost,60,0.0
Dera Ghazi Khan,71,heat_stress,60,1.0
Dera Ghazi Khan,71,heavy_rain,60,0.0
Dera Ghazi Khan,71,frost,90,0.0
Dera Ghazi Khan,71,heat_stress,90,1.0
Dera Ghazi Khan,71,heavy_rain,90,0.0
Dera Ghazi Khan,72,frost,15,0.0
Dera Ghazi Khan,72,heat_stress,15,0.16
Dera Ghazi Khan,72,heavy_rain,15,0.0
Dera Ghazi Khan,72,frost,30,0.0
Dera Ghazi Khan,72,heat_stress,30,0.6
Dera Ghazi Khan,72,heavy_rain,30,0.0
Dera Ghazi Khan,72,frost,45,0.0
Dera Ghazi Khan,72,heat_stress,45,0.88
Dera Ghazi Khan,72,heavy_rain,45,0.0
Dera Ghazi Khan,72,frost,60,0.0
Dera Ghazi Khan,72,heat_stress,60,1.0
Dera Ghazi Khan,72,heavy_rain,60,0.0
Dera Ghazi Khan,72,frost,90,0.0
Dera Ghazi Khan,72,heat_stress,90,1.0
Dera Ghazi Khan,72,heavy_rain,90,0.0
Dera Ghazi Khan,73,frost,15,0.0
Dera Ghazi Khan,73,heat_stress,15,0.16
Dera Ghazi Khan,73,heavy_rain,15,0.0
Dera Ghazi Khan,73,frost,30,0.0
Dera Ghazi Khan,73,heat_stress,30,0.68
Dera Ghazi Khan,73,heavy_rain,30,0.0
Dera Ghazi Khan,73,frost,45,0.0
Dera Ghazi Khan,73,heat_stress,45,0.92
Dera Ghazi Khan,73,heavy_rain,45,0.0
Dera Ghazi Khan,73,frost,60,0.0
Dera Ghazi Khan,73,heat_stress,60,1.0
Dera Ghazi Khan,73,heavy_rain,60,0.0
Dera Ghazi Khan,73,frost,90,0.0
Dera Ghazi Khan,73,heat_stress,90,1.0
Dera Ghazi Khan,73,heavy_rain,90,0.0
Dera Ghazi Khan,74,frost,15,0.0
Dera Ghazi Khan,74,heat_stress,15,0.24
Dera Ghazi Khan,74,heavy_rain,15,0.0
Dera Ghazi Khan,74,frost,30,0.0
Dera Ghazi Khan,74,heat_stress,30,0.68
Dera Ghazi Khan,74,heavy_rain,30,0.0
